,ask_exchange,ask_price,ask_size,bid_exchange,bid_price,bid_size,participant_timestamp,sequence_number,sip_timestamp
124,313,0.01,60,301,0.0,0,0,1892842202,1685471616438664960
125,303,0.01,69,301,0.0,0,0,1855477900,1685471178729289728
126,319,0.01,60,316,0.0,0,0,1838964152,1685470984729510144
127,313,0.01,60,315,0.0,0,0,1835061300,1685470945744477952
128,313,0.01,60,309,0.0,0,0,1808969042,1685470624643588864
129,313,0.01,60,301,0.0,0,0,1803368337,1685470565408379648
130,313,0.01,111,308,0.0,0,0,1802162413,1685470559059651840
131,313,0.01,60,304,0.0,0,0,1802116264,1685470558970089216
132,313,0.01,60,307,0.0,0,0,1746085614,1685469902835635200
133,303,0.01,92,301,0.0,0,0,1728727153,1685469709430726912
134,313,0.01,60,323,0.0,0,0,1727301097,1685469696347746048
135,313,0.01,111,301,0.0,0,0,1687585453,1685469265717938432
136,303,0.01,88,307,0.0,0,0,1548898704,1685467639878944512
137,325,0.01,68,309,0.0,0,0,1465558876,1685466675856639232
138,325,0.01,68,301,0.0,0,0,1325425481,1685465093150970112
139,325,0.01,68,309,0.0,0,0,1296429475,1685464805948814592
140,313,0.01,60,307,0.0,0,0,1289264762,1685464723115342080
141,325,0.01,68,309,0.0,0,0,1135258640,1685463158755382528
142,325,0.01,60,323,0.0,0,0,1134329478,1685463150883605760
143,325,0.01,68,301,0.0,0,0,990963520,1685461596607071744
144,325,0.01,60,309,0.0,0,0,855622392,1685460157939787264
145,325,0.01,93,309,0.0,0,0,635261693,1685457999591130368
146,325,0.01,93,301,0.0,0,0,623067748,1685457880452635136
147,307,0.01,60,323,0.0,0,0,598834162,1685457665237794304
148,303,0.01,83,307,0.0,0,0,590856137,1685457582778545664
149,325,0.01,109,304,0.0,0,0,526686324,1685457005026182656
150,325,0.01,94,309,0.0,0,0,524172048,1685456987196420608
151,302,0.01,23,309,0.0,0,0,398502701,1685456002132581376
152,301,0.01,30,302,0.0,0,0,334944646,1685455505612531200
153,313,0.01,60,304,0.0,0,0,334833545,1685455505446793216
154,313,0.01,60,315,0.0,0,0,314762153,1685455352383640064
155,325,0.01,69,309,0.0,0,0,281731494,1685455149043027200
156,313,0.01,94,301,0.0,0,0,252971205,1685454944528731392
157,313,0.01,94,322,0.0,0,0,248780919,1685454921853908736
158,325,0.01,69,309,0.0,0,0,197556062,1685454602185329152
159,313,0.01,60,315,0.0,0,0,145573347,1685454253676523520
160,313,0.01,60,315,0.0,0,0,143046146,1685454239159601664
161,325,0.01,60,309,0.0,0,0,116025189,1685454063033304576
162,325,0.01,60,323,0.0,0,0,112836199,1685454048065583360
163,325,0.01,78,300,0.0,0,0,69349696,1685453777446485248
164,315,0.01,20,323,0.0,0,0,830640,1685453401793712384
165,319,0.01,20,319,0.0,0,0,472553,1685453400031315712
166,315,0.01,40,323,0.0,0,0,2227991428,1685131048269613312
167,302,0.02,70,315,0.0,0,0,2227984925,1685131048210744064
168,301,0.01,30,301,0.0,0,0,2227980141,1685131048183884032
169,325,0.01,40,313,0.0,0,0,2227977143,1685131048172773376
170,322,0.01,20,309,0.0,0,0,2222332172,1685130993602182912
171,315,0.01,40,319,0.0,0,0,2222235610,1685130992647409152
172,323,0.02,45,323,0.0,0,0,2222226563,1685130992584347392
173,316,0.01,38,307,0.0,0,0,2221476812,1685130986313481728
174,313,0.01,51,313,0.0,0,0,2209227913,1685130890218908672
175,316,0.01,39,301,0.0,0,0,2208744789,1685130888417462784
176,316,0.01,39,309,0.0,0,0,2208087476,1685130883358578432
177,313,0.01,51,313,0.0,0,0,2207453283,1685130880208115712
178,325,0.01,96,301,0.0,0,0,2200781887,1685130830154800640
179,316,0.01,39,323,0.0,0,0,2200763149,1685130830105457152
180,313,0.01,51,313,0.0,0,0,2200741490,1685130830052677120
181,301,0.01,30,323,0.0,0,0,2189704653,1685130727909943808
182,313,0.01,74,301,0.0,0,0,2185338240,1685130689212786944
183,325,0.01,96,309,0.0,0,0,2125563894,1685130110121208832
184,304,0.01,23,315,0.0,0,0,2086499919,1685129709275970048
185,313,0.01,125,309,0.0,0,0,2077067294,1685129598618257920
186,325,0.01,145,313,0.0,0,0,1833913967,1685126720807517184
187,325,0.01,125,309,0.0,0,0,1762450946,1685125782174306560
188,313,0.01,109,319,0.0,0,0,1646361937,1685124271535905792
189,325,0.01,114,301,0.0,0,0,1437741720,1685121529608759040
190,303,0.01,53,313,0.0,0,0,984036772,1685115897959594240
191,307,0.01,56,307,0.0,0,0,984034285,1685115897952562688
192,303,0.01,53,301,0.0,0,0,973030314,1685115781817983488
193,313,0.01,74,315,0.0,0,0,846375378,1685114567619198464
194,313,0.01,74,309,0.0,0,0,832726646,1685114435856985344
195,325,0.01,116,323,0.0,0,0,822190337,1685114343973594624
196,325,0.01,85,309,0.0,0,0,732561008,1685113488438064128
197,313,0.01,125,301,0.0,0,0,661676388,1685112864668441088
198,325,0.01,85,301,0.0,0,0,652039752,1685112772644964608
199,325,0.01,85,309,0.0,0,0,644335181,1685112711971514368
200,303,0.01,83,301,0.0,0,0,636443838,1685112655145184256
201,325,0.01,85,301,0.0,0,0,588278920,1685112234559268608
202,325,0.01,74,301,0.0,0,0,507270720,1685111534260656384
203,313,0.01,74,307,0.0,0,0,491909586,1685111400215612416
204,325,0.01,85,301,0.0,0,0,459519756,1685111106208345344
205,325,0.01,85,301,0.0,0,0,452833166,1685111053035644928
206,301,0.01,30,315,0.0,0,0,397371045,1685110571850578176
207,313,0.01,125,300,0.0,0,0,359790491,1685110253820351232
208,325,0.01,85,309,0.0,0,0,348251032,1685110156219138304
209,313,0.01,125,301,0.0,0,0,347946272,1685110155070654464
210,325,0.01,85,319,0.0,0,0,330617255,1685109995404841216
211,313,0.01,74,300,0.0,0,0,286679731,1685109659797536768
212,323,0.01,58,322,0.0,0,0,286633224,1685109659743194624
213,302,0.01,34,315,0.0,0,0,286618852,1685109659708925952
214,313,0.01,74,301,0.0,0,0,270569857,1685109563160940800
215,313,0.01,72,301,0.0,0,0,157920614,1685108703891465216
216,313,0.01,72,309,0.0,0,0,135766437,1685108579976685824
217,325,0.01,66,309,0.0,0,0,71377827,1685108183950075392
218,319,0.01,20,319,0.0,0,0,481974,1685107800020432384
219,316,0.02,41,309,0.0,0,0,2487474746,1685044799734089984
220,313,0.01,66,312,0.0,0,0,2461386175,1685044554109966336
221,325,0.01,66,302,0.0,0,0,2461335802,1685044553958140416
222,313,0.01,66,309,0.0,0,0,2456161050,1685044509753584896
223,325,0.01,76,319,0.0,0,0,2452233694,1685044485521844224
224,302,0.01,5,309,0.0,0,0,2442631512,1685044400843546368
225,302,0.02,86,309,0.0,0,0,2435975414,1685044342618354688
226,307,0.01,4,307,0.0,0,0,2435970427,1685044342601389568
227,325,0.01,40,309,0.0,0,0,2417100866,1685044196754072576
228,313,0.01,100,301,0.0,0,0,2406331996,1685044108202307072
229,313,0.01,66,309,0.0,0,0,2371275721,1685043755237705984
230,325,0.01,76,301,0.0,0,0,2321299555,1685043237685940736
231,325,0.01,76,301,0.0,0,0,2310317516,1685043138237814016
232,325,0.02,115,303,0.0,0,0,2288106557,1685042919716761600
233,303,0.01,79,323,0.0,0,0,2025817585,1685040155931473664
234,313,0.01,66,304,0.0,0,0,1988896109,1685039760820515072
235,313,0.01,66,323,0.0,0,0,1985909916,1685039736695773696
236,313,0.01,66,309,0.0,0,0,1944072065,1685039340899870208
237,325,0.01,76,301,0.0,0,0,1821063014,1685037989479162624
238,325,0.01,76,301,0.0,0,0,1799614880,1685037792754249728
239,313,0.01,66,309,0.0,0,0,1793268596,1685037741207431168
240,325,0.01,106,322,0.0,0,0,1690516715,1685036662155767040
241,313,0.01,100,319,0.0,0,0,1629531639,1685036010861631232
242,307,0.01,2,309,0.0,0,0,1576676172,1685035408288698368
243,302,0.02,462,309,0.0,0,0,1570683044,1685035337613707008
244,302,0.02,198,309,0.0,0,0,1556291586,1685035165122369024
245,313,0.01,34,308,0.0,0,0,1556289191,1685035165118338304
246,302,0.02,241,315,0.0,0,0,1553209920,1685035131647642880
247,313,0.01,34,313,0.0,0,0,1553198161,1685035131610745088
248,325,0.01,40,307,0.0,0,0,1553187207,1685035131595796736
249,313,0.01,66,301,0.0,0,0,1463084468,1685034130621708800
250,302,0.02,53,309,0.0,0,0,1457303589,1685034062466008576
251,325,0.01,78,301,0.0,0,0,1437926002,1685033879529846016
